sampling_rate,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path,mean_spectrogram,std_spectrogram,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_contrast_std,spectral_flatness_mean,spectral_flatness_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_mean,mfcc_std,delta_mfcc_mean_1,delta_mfcc_mean_2,delta_mfcc_std_1,delta_mfcc_std_2,chroma_mean,chroma_std,freq_mean,freq_std,freq_skew,freq_kurtosis
22050,1,1595.1062,3999.7427,145.55807,0.0226208584433734,0.0899463699512824,0.0066220995597187,0.1789173578199052,3018.298494359212,112.34714674,-76.96359054550447,69,281,19,20.735419501133787,DSL_Winter_Project_2025/audios_development/255.wav,-47.844433,14.222402,2619.9506479661254,471.84616905661164,23.733679760629585,12.549329361709594,0.033831924,0.04627784,5748.201829087678,2523.3613857459163,-3.9118314,30.640516,-5.7656234e-05,0.00032877803,2.3676124,1.4693354,0.33637488,0.3243401,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1662.6958,3998.7126,145.39215,0.0342296951837022,0.1603548872365321,0.0014101421662391,0.1799573265130234,2962.1783376925287,112.34714674,-109.51561828922624,69,281,16,16.997006802721085,DSL_Winter_Project_2025/audios_development/256.wav,-48.97129,15.928343,2319.4304725726224,569.5643244423574,22.439963739500943,12.5465369594227,0.04900802,0.05724205,5321.725498156601,2328.710191711611,-4.8292594,38.071983,-0.0001655151,-2.9932018e-05,2.6259365,1.593918,0.41967392,0.30134797,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1189.9261,3998.4983,145.49089,0.0259403322071452,0.1283773087873604,0.0104983590240807,0.0873277932254802,1712.0530167898871,123.046875,-85.44525648983988,69,281,14,20.08526077097505,DSL_Winter_Project_2025/audios_development/257.wav,-51.463963,17.488039,1664.691148488013,599.6343542763884,25.238833987768924,15.230478690873147,0.0030464232,0.008781638,3240.9647973410642,2176.594139373605,-2.4872568,33.51415,4.049982e-10,4.266945e-10,2.0091848,1.1679602,0.34018648,0.3272078,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,683.08093,3867.7397,148.71577,0.0217152482008332,0.0972214545521711,0.0034826325744854,0.0369698660714285,1693.85464911103,107.66601562,-110.147478520734,5,17,1,1.777278911564626,DSL_Winter_Project_2025/audios_development/258.wav,-53.03,17.912037,2213.4661384661267,650.0203450494956,21.066961883578273,10.890986791122536,0.004579925,0.008533876,3614.501953125,2076.2790787365498,-1.5851315,41.596497,0.010331877,0.0016815405,2.6113806,1.5945336,0.4643007,0.32643473,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1638.0276,3999.129,145.39638,0.0191787956443464,0.1158028231046479,0.0024433368568396,0.1426702207517793,2617.6315864393555,95.703125,-117.15822226029876,69,281,22,19.504761904761907,DSL_Winter_Project_2025/audios_development/259.wav,-47.85098,15.391638,2319.5233228410507,642.1743483568029,20.95242463278076,11.078122843099257,0.043487575,0.055426706,5020.665548195619,2468.511762161357,-2.4662764,35.07489,0.0031108523,-9.3419214e-05,2.302189,1.2940254,0.43123138,0.3102516,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,829.0192,3996.9817,145.5271,0.0457345786393763,0.1362444763928225,0.0087737650718196,0.0665180071524577,1729.9819264664477,123.046875,-95.94438476220422,69,281,19,27.05124716553288,DSL_Winter_Project_2025/audios_development/260.wav,-53.955997,17.17147,2124.678518056856,674.6345298801875,20.280927203620617,12.312140476526498,0.013337825,0.031145927,3288.5352350050402,2796.9086063029636,-0.67774975,35.857758,0.0012865217,0.0009572181,2.407062,1.4422287,0.493775,0.3194896,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1585.4492,3999.7563,145.3498,0.0218269860793887,0.1271938958313339,0.0038770525903989,0.1051923583016842,1732.7523622164017,95.703125,-123.4026445668862,69,281,32,21.03727891156463,DSL_Winter_Project_2025/audios_development/261.wav,-55.73546,16.96882,1572.9729946830944,444.2283572577622,24.39306187564457,15.200790778834811,0.00501612,0.013430811,3292.6671218368147,1628.5889580000999,-3.5746453,38.7978,-0.0006364676,-0.00023971013,2.0308313,1.0700828,0.40587866,0.3210339,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,700.16266,3928.661,146.47028,0.0137868492850365,0.1040707861454757,0.0039600621289806,0.0438920454545454,1461.056860426584,75.99954044,-10.713669470354413,3,12,1,1.261859410430839,DSL_Winter_Project_2025/audios_development/262.wav,-42.39444,14.891379,2163.886234681591,466.09588774126104,22.294252009835002,11.223583002596989,0.003688807,0.0060149413,3018.3678089488635,1732.4738641325202,-1.3848091,33.486443,0.00659174,-0.0030645235,2.0188828,1.3309271,0.30542606,0.34966898,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1895.8446,3999.1074,145.35379,0.0251873575204984,0.0979618312643373,0.0038898625349187,0.1766109071928879,2701.1230543117167,184.5703125,-103.78206441852517,69,281,21,20.410340136054423,DSL_Winter_Project_2025/audios_development/263.wav,-53.09581,16.630472,2041.3940165749318,520.3765257721666,22.125367896064883,12.464845180668425,0.029446358,0.044874594,4848.497693292026,1925.5015306914584,-2.727632,35.30606,-0.00038075531,-0.00017714441,2.4312897,1.3848625,0.38665974,0.32181484,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1379.9567,3999.4927,145.54648,0.0274357363614629,0.1262642861280893,0.020980951920322,0.1163940960889904,1826.92872084156,112.34714674,-64.9692454393949,69,281,16,21.9892970521542,DSL_Winter_Project_2025/audios_development/264.wav,-48.464188,17.677465,1565.1172334622702,505.4044500159871,25.56682016728478,16.053088581147257,0.00083795335,0.0013452461,3438.20972890829,1638.2660208355728,-2.3754997,29.595346,0.0019315493,6.8835616e-05,2.1464946,1.2078415,0.34491277,0.3222281,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,798.71344,3998.693,146.39682,0.0148325462738559,0.0830356645244628,0.0048445348560112,0.0903041294642857,2001.9994100113136,80.74951172,-12.837917975858424,1,5,1,1.604625850340136,DSL_Winter_Project_2025/audios_development/265.wav,-39.75302,14.367526,2423.666098308951,517.1178946986395,22.166628752770933,10.205777549188157,0.014460051,0.033920396,3982.56591796875,2577.2754749749447,-1.0024761,31.999155,0.008122957,-0.021359451,2.0412598,1.3229448,0.3168214,0.34031627,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,774.8075,3874.917,147.05812,0.0161670136765935,0.0833462386246768,0.0037339503565402,0.1232808430989583,2722.4076195370167,135.99917763,-9.554703385866878,2,8,1,1.1029024943310657,DSL_Winter_Project_2025/audios_development/266.wav,-38.226883,14.0084505,2638.8325373680923,645.4607433066909,23.089943817204407,10.995779981064388,0.015213483,0.024003247,5508.9111328125,2156.395943460655,-1.1779109,29.844343,0.029292539,0.011932551,2.4216456,1.6118932,0.3313955,0.33752272,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,871.5373,3995.8513,145.5301,0.0236292205677974,0.1339766015242678,0.0011240533301899,0.0754362824675324,2207.309471650799,123.046875,-49.08443021495421,7,21,1,1.7414965986394555,DSL_Winter_Project_2025/audios_development/267.wav,-43.408035,14.859474,2414.5015454125346,455.4891879380179,21.563575051607387,10.638761471635213,0.015069511,0.028896937,4761.494584517045,2181.5411449105573,-1.8091979,37.364124,-0.005179468,-0.0023181376,2.4088848,1.3920465,0.3679095,0.310541,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1032.1746,3941.8303,147.34772,0.0144744032946669,0.1108308660628143,0.0003516370330863,0.090399169921875,2623.153628402025,78.30255682,-107.22523223459284,0,0,1,1.8559183673469388,DSL_Winter_Project_2025/audios_development/268.wav,-39.374733,11.777918,2754.834195404738,395.6202761327223,21.508323688579956,10.49089384879745,0.023727808,0.024163228,5734.964904785156,1340.7185371066337,-2.033107,36.08474,0.00017503774,-0.002185512,2.0952892,1.1619886,0.36358663,0.30723992,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1248.4894,3999.1106,145.56633,0.026413779496022,0.1079148859528642,0.0065169794742,0.0944551959552102,1532.9851616477597,117.45383523,-95.76858809553788,69,281,10,22.7091156462585,DSL_Winter_Project_2025/audios_development/269.wav,-51.44835,16.93604,1451.6242396889209,478.9768877370709,25.329703779314972,14.757197173083417,0.00078821444,0.001138046,2865.903998728862,1838.0083377512317,-3.1707227,33.53624,-0.00061125733,-1.5445576e-05,1.8870286,1.0540028,0.4063897,0.3087421,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1425.665,3999.1265,145.38542,0.0199548853023074,0.1008524401794111,0.0052414648457249,0.145194322531679,2593.986485359023,75.99954044,-89.41889894668893,69,281,20,18.41342403628117,DSL_Winter_Project_2025/audios_development/270.wav,-50.005398,15.609806,2451.052851330871,619.0926580370206,22.84225478432273,10.888836123146694,0.030501595,0.04606106,4785.987462463701,2843.8726078359105,-3.6891754,33.902893,0.00028489408,0.00017647518,2.53285,1.4499665,0.32285696,0.32350037,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,610.9156,3247.2976,148.76764,0.0173330671360394,0.0944759443435648,0.0021755032721947,0.0244969781839622,1135.3149905789496,129.19921875,-60.19932102522596,0,0,1,1.160997732426304,DSL_Winter_Project_2025/audios_development/271.wav,-48.095394,18.436724,1842.1652728551387,504.2531546499105,21.567259899802103,11.443101549393756,0.0014242575,0.002220911,2285.5666826356132,1321.4629271299177,-1.5240933,41.611805,-0.007358731,-0.0032979844,2.5651088,1.614724,0.3839141,0.3241931,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1061.7592,3999.1868,145.42383,0.0209758184600779,0.0924560228872574,0.0078373584873224,0.1110162965206656,2071.166712719248,129.19921875,-90.00675238414348,69,281,16,29.35002267573697,DSL_Winter_Project_2025/audios_development/272.wav,-53.70174,16.659992,2147.5301763030625,793.0654927762391,21.100560563074758,11.266239878100842,0.027211374,0.05634252,3846.291616421681,3049.228145722695,-1.158446,35.310474,2.4068592e-10,6.472794e-10,2.4251063,1.4386468,0.40006343,0.345197,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1487.4794,3994.6892,147.4923,0.0111070202776331,0.0803339425968537,0.0017366408020297,0.063177490234375,2196.509060700586,135.99917763,-60.02513099457767,0,0,3,3.4804081632653063,DSL_Winter_Project_2025/audios_development/273.wav,-46.49937,15.048727,2401.6976989218406,563.2522742410457,24.432545050663496,9.936621618887369,0.006478148,0.00894567,4654.6710205078125,1504.8923455704407,-2.054046,37.348038,0.004353182,-0.0020706388,2.4651973,1.2153113,0.25076193,0.3235839,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,682.56506,3074.585,150.75993,0.0186871649816622,0.0688953865921715,0.0152077747027252,0.0583676938657407,1758.8003626776497,135.99917763,-31.708483124504024,4,17,1,1.2496598639455785,DSL_Winter_Project_2025/audios_development/274.wav,-42.628784,15.319376,2363.3294711457356,596.4666425981649,21.492998118013794,10.850238479922602,0.010053035,0.023558384,3698.92578125,2174.2046063779044,-0.72545666,28.617886,-0.017522486,0.013872949,2.247649,1.471315,0.31739217,0.33247685,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,947.95,3927.2476,145.61748,0.015765614738235,0.1395714207905552,0.0008697451459822,0.090576171875,2277.903057591107,92.28515625,-28.08418540425881,2,7,1,1.6170975056689345,DSL_Winter_Project_2025/audios_development/275.wav,-41.954414,13.042126,2611.4303000033105,440.3559675144075,22.006343560857168,10.671490093737992,0.019222869,0.03741695,4916.18408203125,2186.242303994212,-1.4699811,36.335648,0.025896631,-0.003534415,1.8922359,1.3189327,0.28155807,0.32735237,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1415.4579,3999.7249,145.579,0.0147218665047058,0.0635329070013218,0.006779228362965,0.1251838509857939,2115.135947675576,112.34714674,-96.87080093142248,69,281,50,31.43981859410432,DSL_Winter_Project_2025/audios_development/276.wav,-55.189514,16.900637,2028.7131650948636,771.9793722500033,23.028594092221635,11.12715049214304,0.035891883,0.05789567,3981.424074988383,2857.5048490832946,-4.139292,39.318054,8.213688e-06,-7.7812045e-05,2.2681212,1.2612053,0.34390858,0.3328364,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,937.83844,3999.396,145.54572,0.027037468802477,0.1437871693913044,0.0064255781519387,0.0965847786125319,2126.476200209179,123.046875,-105.11275044598796,69,281,22,20.36390022675737,DSL_Winter_Project_2025/audios_development/277.wav,-52.024807,14.914016,2342.695134126742,592.8608290865934,20.869588542240667,10.65179329050977,0.018343057,0.028937884,4269.806548213714,2417.2319534455432,-1.2763903,33.30786,-0.000111358604,0.0003029931,2.0439758,1.159932,0.41386026,0.31227073,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1434.3789,3999.474,145.39635,0.0169380295236197,0.1436807038839621,0.0011027674490135,0.126892809687306,2374.2631737035504,92.28515625,-133.69933232999333,69,281,32,32.763356009070286,DSL_Winter_Project_2025/audios_development/278.wav,-44.204056,14.79973,2250.583910916945,472.97049220025815,19.84055936772826,11.053687448567551,0.03206244,0.045567904,4457.239383292598,2057.7422519465754,-2.2228436,33.546665,-7.769693e-11,-1.999771e-10,1.8996115,1.0396041,0.45239273,0.2928797,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1251.0585,3998.7957,145.37057,0.0300312414432166,0.1310376479398894,0.0045604173199475,0.0905185396278173,1751.616500145661,89.10290948,-103.48132495786184,69,281,28,34.66739229024943,DSL_Winter_Project_2025/audios_development/279.wav,-52.52727,16.643888,1665.5887663252718,528.5781284025871,25.22021899586686,15.427610314344445,0.0016492256,0.007033053,3441.436268002113,1893.920522596309,-2.102996,33.661236,0.0014870025,9.381886e-05,2.0066898,1.1761359,0.34230718,0.3189023,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,691.64307,3246.637,149.80147,0.012647408130686,0.0496395871502933,0.0036904798470114,0.0456655649038461,1530.0153611462242,92.28515625,-17.19668829457379,0,0,1,1.4940136054421769,DSL_Winter_Project_2025/audios_development/280.wav,-46.963253,16.441198,1968.2858028981873,555.02039046016,23.68261042978639,10.171133578398022,0.0035966504,0.008633493,2888.596379206731,1944.6417755657924,-1.7645698,37.468006,0.0021154056,-0.009126913,2.3918161,1.6225771,0.24874654,0.32873112,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1582.7893,3999.5916,145.4995,0.0461315019986891,0.20356112996528,0.0017087239607965,0.2083488458674609,3133.4572508296264,112.34714674,-137.89967747224426,69,281,25,20.735419501133787,DSL_Winter_Project_2025/audios_development/281.wav,-55.60972,17.42799,2331.7084201747352,492.9528601060893,22.27476826429227,12.236547125615473,0.041854795,0.052189358,5557.7630174399665,2343.057457661604,-4.392133,39.035637,-3.8434567e-10,-7.214248e-10,2.5139136,1.3122959,0.4184795,0.300933,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1349.4431,3999.0352,145.69727,0.0151262860135755,0.0796180696859601,0.0015301601844652,0.2974702475278905,3982.892041101397,95.703125,-124.24014514976572,69,281,16,19.574421768707484,DSL_Winter_Project_2025/audios_development/282.wav,-56.289948,21.900116,2335.713311900552,970.747891640365,25.235277954966495,12.071433583200706,0.019709907,0.061834723,6047.892739564845,3827.6036306055385,-5.014875,49.972305,1.4004637e-06,-2.246776e-06,3.651957,2.015346,0.3119951,0.33264792,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1299.1957,3999.3594,145.85829,0.0152999099096091,0.0811321117875827,0.0036549651819001,0.1573878184086134,2645.63182269903,129.19921875,-90.7152470602787,69,281,19,20.897959183673464,DSL_Winter_Project_2025/audios_development/283.wav,-48.889668,15.245535,2263.5030417221146,600.8588237539183,23.346507878086744,11.764478266209531,0.029389903,0.041234016,4826.097483915441,2502.922281834723,-4.354951,35.194714,-0.00054540066,0.00053245545,2.241516,1.3015836,0.3276112,0.32572973,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,979.2778,3999.7673,145.36334,0.0209944037345113,0.1167511905291775,0.0008453530042575,0.0868676368226396,1522.666288477672,112.34714674,-143.9260008667327,69,281,54,25.00789115646258,DSL_Winter_Project_2025/audios_development/284.wav,-59.78649,14.631485,1628.8413638509692,525.1161020435334,23.426152512727352,14.379795130680508,0.011549828,0.061064098,2964.1585167418134,1932.2640871317342,-3.3400779,39.503784,8.9169186e-11,1.0145471e-10,1.4106376,0.8258369,0.36382207,0.3282486,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,809.5961,3993.4285,145.75827,0.0288844615521027,0.1518418343489869,0.0038825526815098,0.0798817427132237,1563.2642979941322,107.66601562,-116.80860459346115,69,281,20,21.91963718820861,DSL_Winter_Project_2025/audios_development/285.wav,-52.108906,17.063555,1624.6759674473558,497.99268208269007,24.71626649166047,14.538150256785798,0.0014189612,0.0020258278,3214.3360406580105,1638.073176239773,-3.6308079,37.288685,0.00043764393,-0.00011197125,1.9863878,1.1227729,0.34464678,0.31491736,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1458.2896,3999.5806,145.4544,0.0166259322533063,0.1343586450517256,0.0028625878016362,0.1818989625536225,2855.9193820079768,143.5546875,-119.42574706900704,69,281,53,34.319092970521545,DSL_Winter_Project_2025/audios_development/286.wav,-52.121956,14.429534,2373.721720440523,620.9292647827962,22.599335365737826,11.124524649070691,0.047174513,0.05544356,5238.0799561710555,2569.7763896575184,-4.5171933,35.556892,-0.0001440256,0.00022302255,2.1653469,1.0195689,0.37468034,0.3227028,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,751.1211,3333.946,156.30669,0.0254337315721882,0.1577444668254815,0.0015694735570385,0.0322008634868421,1379.5369042281318,107.66601562,-57.94665800270381,0,0,1,1.3080725623582767,DSL_Winter_Project_2025/audios_development/287.wav,-43.147785,15.711941,2198.164021098062,421.27694398830084,21.968166773330008,10.541272769999708,0.0032133872,0.008494906,2933.0489309210525,1673.4578970998887,-1.2409387,38.804455,-0.014791158,-0.016433751,1.7731453,1.1486437,0.26606026,0.31472462,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,706.868,3974.1035,145.71059,0.0261566865592654,0.12085909900056,0.0019555490139062,0.0736299402573529,2163.553165644712,234.90767045,-44.43327563142695,4,14,1,1.509297052154195,DSL_Winter_Project_2025/audios_development/288.wav,-44.361526,15.635075,2440.7416510284684,614.2318660176356,21.037142267349317,11.820997157308845,0.008966355,0.01226179,4686.004997702206,2243.262131687662,-1.313753,35.689148,0.012235931,-0.004311806,2.5081303,1.2929267,0.43861964,0.3132976,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,672.9171,3189.8,146.20288,0.0237223696662365,0.1695578797289942,0.0006251756619543,0.0517171223958333,2424.502263119981,143.5546875,-111.80197837519806,3,13,1,3.331972789115646,DSL_Winter_Project_2025/audios_development/289.wav,-48.052654,13.301631,2814.951093232498,585.4878264729925,21.269087011594387,10.312666733427431,0.011696059,0.010910476,5452.162170410156,2542.0184110411974,-1.7472531,39.105614,0.0007460454,-0.0011504847,1.5882629,0.9619798,0.45777124,0.30465847,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1395.6295,3999.475,145.36877,0.0237967061384527,0.1192617272550514,0.0029751501843581,0.0853438188325991,1929.7589286051584,117.45383523,-125.51335494168646,69,281,31,38.84698412698413,DSL_Winter_Project_2025/audios_development/290.wav,-55.0357,16.561838,2302.1222532276265,511.9643367767733,20.876537576091895,11.914978674626889,0.01769285,0.03691108,3678.7924207779806,2572.575149441439,-1.5977316,38.403477,0.00054096204,-0.0005987975,2.2991292,1.2219216,0.48565906,0.30658567,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1408.8364,3999.002,145.46123,0.0158725454055707,0.0839383110578799,0.0042019587176776,0.1555203165444348,2001.3125553923423,99.38401442,-105.69478665094996,69,281,51,18.29732426303856,DSL_Winter_Project_2025/audios_development/291.wav,-62.500393,19.643913,1473.6235025544195,811.769753055432,28.700079449751147,12.478736554429037,0.021052657,0.07914663,3212.38603962198,2904.366282832209,-4.8431892,44.74463,-1.7327404e-05,-1.5568451e-06,2.7905931,1.5434567,0.290349,0.3310975,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1386.9473,3997.5176,145.4549,0.0210137956870805,0.1270663552622343,0.0053401666961206,0.1348436398613721,2479.1135821813896,107.66601562,-102.28631050179214,69,281,23,18.250884353741505,DSL_Winter_Project_2025/audios_development/292.wav,-52.91979,17.117193,2432.6437578596247,638.7966134450905,21.35363227944699,10.735674645103318,0.03016834,0.04970386,4740.876689710115,2815.6826470421815,-1.948959,35.004147,-0.0014713986,-6.48451e-05,2.4882567,1.5072225,0.386879,0.3235937,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,575.7929,3615.7893,146.77138,0.0283242050725578,0.1259111831116908,0.0023977067072947,0.0477718431122448,1430.5627295436127,215.33203125,-25.34506853603601,4,17,1,1.1315646258503402,DSL_Winter_Project_2025/audios_development/293.wav,-46.422554,17.310083,1955.4424723715224,604.9362215986117,22.162275122592746,11.552525792357864,0.0027702749,0.0053522424,2736.474609375,2079.2491135530554,-1.3692471,38.159042,-0.028372202,0.028146867,2.3583782,1.4906697,0.33205777,0.3159417,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,668.2518,3868.3425,146.93452,0.0204285231483764,0.1050620530572754,0.0035419583267841,0.0432576497395833,1694.0014037907429,143.5546875,-66.86108351061895,0,0,1,2.647074829931973,DSL_Winter_Project_2025/audios_development/294.wav,-44.59319,15.205805,2354.618584346585,645.741397367715,20.598404844826682,10.83281675712133,0.007968215,0.015710933,3762.92724609375,2401.477546169654,-1.3561805,34.687916,0.0037497054,-0.0016921139,1.9550089,1.2021326,0.44853362,0.30776784,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,765.3514,3999.034,145.47968,0.0284246450490971,0.1513381347870525,0.0052232385272848,0.0583666678311906,1370.682527359428,161.49902344,-97.57117724032406,69,281,2,40.983219954648526,DSL_Winter_Project_2025/audios_development/295.wav,-52.38179,16.796144,1655.3355733116905,384.8391798244473,24.578798846514474,14.188142944517908,0.0007814127,0.0025281783,3041.0022375235817,1522.7188512849561,-2.4172568,34.864304,-0.0016041005,-0.00023169498,1.3891711,0.79590374,0.33749896,0.31427282,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1593.6584,3998.8157,145.45226,0.020293848460535,0.0904953065481909,0.0019598521778594,0.1998554098195043,3432.8583936648592,117.45383523,-111.25769217702008,69,281,13,19.202902494331063,DSL_Winter_Project_2025/audios_development/296.wav,-40.88498,11.4906225,2616.2800585744303,557.9558559857386,20.503576125270314,11.654641671492834,0.058789052,0.063058086,6205.518761996565,2313.0005080602145,-1.6309993,29.295425,-0.001074433,0.00025208425,2.1035016,1.3176546,0.43483806,0.32607594,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,1,1210.1047,3977.3752,163.31247,0.0205254822073787,0.0826265422473071,0.0009259655582033,0.0946514423076923,2277.7366580382904,107.66601562,-25.126661878177853,3,13,1,1.1938775510204085,DSL_Winter_Project_2025/audios_development/297.wav,-40.28601,14.833594,2066.2083045664785,493.89092590074654,22.58871415045963,11.130107708134156,0.009919988,0.017079225,4216.987961989183,1973.3492802654896,-1.4337666,36.931694,-0.035807453,0.02737715,2.4306548,1.6365805,0.31448773,0.3231301,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,2071.668,3999.7358,145.42924,0.0199475697446864,0.1161404654599695,0.0056093554406722,0.2439166427752293,3669.764475487877,117.45383523,-81.38395015683659,69,281,14,15.603809523809526,DSL_Winter_Project_2025/audios_development/298.wav,-43.894035,15.157727,2380.344769058375,440.4807365328321,21.08673514633274,12.12975772373961,0.07162178,0.085935734,6277.507257024083,1981.341132875653,-1.9420687,28.92149,8.5618207e-10,4.9292964e-10,2.8810217,1.6462185,0.44843018,0.30402818,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1862.6798,3999.5308,145.41942,0.0185203481675692,0.1004183099757645,0.0030848231852458,0.1581296667588495,2403.907446225307,151.99908088,-125.68680738761086,69,281,33,22.407256235827663,DSL_Winter_Project_2025/audios_development/299.wav,-53.661633,16.928915,1918.618699693432,582.391436507088,25.090864907960473,15.226275758700153,0.035441387,0.047411107,4346.761301766454,2038.6969441023177,-4.7457795,38.50055,-5.4452827e-05,2.290504e-05,2.5584016,1.4046447,0.38505796,0.31305796,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1346.1346,3998.9307,145.40176,0.0206161915500612,0.119166390892769,0.0066563185478882,0.0875209183490836,1434.0901339141385,107.66601562,-84.99243009057099,69,281,16,16.834467120181404,DSL_Winter_Project_2025/audios_development/300.wav,-55.092632,20.718012,1501.3507852584698,779.6842543611621,27.76368763679662,12.234869529902108,0.004842532,0.015385645,2634.8204937177834,2136.410455216356,-2.9202895,39.514633,-0.0014978889,0.00086430885,2.7605596,1.5393306,0.34278277,0.3302713,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,651.85706,3953.854,145.55348,0.0183300998102707,0.1165701778940748,0.0030352176462181,0.0589728104440789,1730.071298664767,135.99917763,-84.45850562021778,4,15,2,1.3220861678004536,DSL_Winter_Project_2025/audios_development/301.wav,-48.562145,18.100794,2059.0091469165286,608.0880280050719,22.243021007392294,11.988431647620326,0.012371168,0.027818343,3670.7028037623354,2104.3472359763805,-1.7587212,40.791885,0.009064774,0.007884209,2.35487,1.3818129,0.36519152,0.32161257,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1458.8416,3999.4023,145.46036,0.0198164348342685,0.1005317257974857,0.0045612595125096,0.1419354339144123,2538.594087556942,95.703125,-112.92913193951576,69,281,21,17.020226757369617,DSL_Winter_Project_2025/audios_development/302.wav,-54.200905,16.172028,2274.0686652481195,590.2872126315133,21.999597150367723,11.680539072889992,0.039711367,0.05397126,4832.56701569059,2417.0532469682207,-3.2279007,36.29115,5.5093053e-05,-0.00029807293,2.395754,1.4201905,0.38323423,0.31259042,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1039.5178,3999.772,145.7048,0.0249707131785865,0.1721817873936265,0.0038920046083969,0.0709743708105759,1662.3412298040453,143.5546875,-102.53077374712127,69,281,13,22.012517006802724,DSL_Winter_Project_2025/audios_development/303.wav,-50.067093,16.417206,1972.715781921021,630.7237526311771,21.227467719722927,11.47228579513163,0.012102904,0.026567832,3437.4968239898835,2082.163094214659,-1.1563348,34.826256,-7.8833276e-05,-0.0003430111,2.0179024,1.1319883,0.3871543,0.3030669,5512.5,3185.749892940608,0.0,-1.2000022843567248
22050,0,1885.9369,3998.969,145.6483,0.0202340226283041,0.1226627361402496,0.0026190261014394,0.1635927972560975,3051.6308644394867,117.45383523,-97.8368410585916,69,281,1,23.034195011337868,DSL_Winter_Project_2025/audios_development/304.wav,-42.581287,14.4868,2502.787331478552,504.8896453374643,20.634741617708137,11.66110365204468,0.047587518,0.07919742,5718.168349847561,2170.046945851506,-0.8653654,30.640207,5.047496e-10,2.9191738e-10,2.383335,1.4181055,0.47443283,0.32582045,5512.5,3185.749892940608,0.0,-1.2000022843567248
